Name of District,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
TIRUCHIRAPPALLI,0.5,799.9,3.44,33.09729591
TIRUCHIRAPPALLI,0.71,864.22,5.13,35.758686
TIRUCHIRAPPALLI,0.93,924.14,6.89,38.23799413
TIRUCHIRAPPALLI,0.91,926.93,6.77,38.35327398
TIRUCHIRAPPALLI,0.49,802.14,3.42,33.18986831
TIRUCHIRAPPALLI,0.5,822,3.42,34.01170739
TIRUCHIRAPPALLI,0.63,872.44,4.49,36.09873585
TIRUCHIRAPPALLI,0.76,912.12,5.55,37.74063244
TIRUCHIRAPPALLI,0.9,946.07,6.64,39.14534746
TIRUCHIRAPPALLI,1.09,992.03,8.23,41.04706711
TIRUCHIRAPPALLI,0.74,914.01,5.33,37.81867182
TIRUCHIRAPPALLI,0.66,893.24,4.66,36.9593925
TIRUCHIRAPPALLI,0.87,952.61,6.36,39.4158491
TIRUCHIRAPPALLI,0.92,977.82,6.83,40.45907577
TIRUCHIRAPPALLI,0.51,849.41,3.51,35.14567706
TIRUCHIRAPPALLI,0.49,825.52,3.31,34.15714294
TIRUCHIRAPPALLI,0.63,875.32,4.37,36.21778599
TIRUCHIRAPPALLI,0.45,810.9,3.05,33.55225384
TIRUCHIRAPPALLI,0.47,818.5,3.24,33.86697835
TIRUCHIRAPPALLI,0.48,823.3,3.26,34.06529954
TIRUCHIRAPPALLI,0.6,869.43,4.19,35.97424493
TIRUCHIRAPPALLI,0.75,893.4,5.51,36.96605919
TIRUNELVELI,0,590.22,0,15.91970756
TIRUNELVELI,0,593.12,0,15.99787628
TIRUNELVELI,0,596.74,0,16.09551129
TIRUNELVELI,0,605.69,0,16.33682081
TIRUNELVELI,0,603.35,0,16.27363379
TIRUNELVELI,0,607.34,0,16.38143928
TIRUNELVELI,0,610.74,0,16.47311571
TIRUNELVELI,0,615.22,0,16.59387378
TIRUNELVELI,0,619.85,0,16.71876926
TIRUNELVELI,0,625.07,0,16.85957678
TIRUNELVELI,0,629.7,0,16.98459941
TIRUNELVELI,0,635.33,0,17.13630364
TIRUNELVELI,0,639.01,0,17.2354736
TIRUNELVELI,0,618.07,0,16.67072127
TIRUNELVELI,0,623.99,0,16.83049005
TIRUNELVELI,0,630.27,0,16.99983287
TIRUNELVELI,0,636.4,0,17.16529857
TIRUNELVELI,0,643.24,0,17.34974897
TIRUNELVELI,0,649.54,0,17.51955085
TIRUNELVELI,0,658.87,0,17.77138151
TIRUNELVELI,0,667.32,0,17.999077
TIRUNELVELI,0,676.04,0,18.23427025
TIRUNELVELI,0,685.24,0,18.48253788
TIRUNELVELI,0,694.4,0,18.72970082
TIRUNELVELI,0,704.02,0,18.98910603
TIRUNELVELI,4.97,847.31,41.92,22.85378918
TIRUNELVELI,5.1,884.45,42.91,23.85576192
TIRUNELVELI,5.18,905.99,43.51,24.43667556
TIRUNELVELI,5.25,926.32,44.07,24.98505701
TIRUNELVELI,5.37,961.88,45.04,25.94413547
TIRUNELVELI,5.49,1006.26,46.08,27.14116592
TIRUNELVELI,0,573.42,0,15.46648277
TIRUNELVELI,0,574.65,0,15.49967461
TIRUNELVELI,0,576.61,0,15.55255372
TIRUNELVELI,0,578.86,0,15.6130874
TIRUNELVELI,0,581.16,0,15.67535191
TIRUNELVELI,0,583.84,0,15.7474616
TIRUNELVELI,0,586.29,0,15.81371031
TIRUNELVELI,0,567.31,0,15.30178532
TIRUNELVELI,0,557.02,0,15.02402177
TIRUNELVELI,0,557.84,0,15.04626251
TIRUNELVELI,0,558.85,0,15.07338512
TIRUNELVELI,0,559.78,0,15.09849832
TIRUNELVELI,0,560.66,0,15.12243458
TIRUNELVELI,0,561.54,0,15.14604351
TIRUNELVELI,0,563.38,0,15.19577135
TIRUNELVELI,0,563.99,0,15.21219123
TIRUNELVELI,0,565.21,0,15.24490096
TIRUNELVELI,0,566.47,0,15.27892859
TIRUNELVELI,0,567.87,0,15.31684921
TIRUNELVELI,0,569.47,0,15.35980562
TIRUNELVELI,0,570.87,0,15.39779168
TIRUNELVELI,0,582.52,0,15.71188103
TIRUNELVELI,0,584.35,0,15.76130314
TIRUNELVELI,0,586.15,0,15.80978688
TIRUNELVELI,0,577.96,0,15.58886474
TIRUNELVELI,0,580.97,0,15.67013042
TIRUNELVELI,0,582.32,0,15.70642125
TIRUNELVELI,0,584.75,0,15.77206855
TIRUNELVELI,0,587.31,0,15.84123091
TIRUNELVELI,0,776.74,0.01,20.95060572
TIRUNELVELI,0,789.47,0.04,21.29395554
TIRUNELVELI,0,803.42,0.06,21.67024031
TIRUNELVELI,0.01,817.78,0.09,22.05739944
TIRUNELVELI,0.01,833.73,0.11,22.48762888
TIRUNELVELI,0.01,850.52,0.12,22.94051439
TIRUNELVELI,0.01,867.72,0.12,23.40438681
TIRUNELVELI,0.01,882.2,0.13,23.79486868
TIRUNELVELI,0.01,908.4,0.16,24.50158547
TIRUNELVELI,0.01,867.77,0.14,23.40568822
TIRUNELVELI,0,732.36,0,19.75339225
TIRUNELVELI,0,589.18,0,15.89145936
TIRUNELVELI,0,586.39,0,15.81636572
TIRUNELVELI,0,586.95,0,15.83145812
TIRUNELVELI,0,590.27,0,15.9210064
TIRUNELVELI,0,589.63,0,15.90360877
TIRUNELVELI,0,592.64,0,15.9847591
TIRUNELVELI,0,596.11,0,16.07855986
TIRUNELVELI,0,598.29,0,16.1373985
TIRUNELVELI,0,600.58,0,16.19912716
TIRUNELVELI,0,602.6,0,16.25362046
TIRUNELVELI,0,604.01,0,16.29160018
TIRUNELVELI,0,606.77,0,16.36602991
TIRUNELVELI,0,594.18,0,16.02641391
TIRUNELVELI,0,597.66,0,16.12014897
TIRUNELVELI,0,601.55,0,16.22514537
TIRUNELVELI,0,605.67,0,16.33640359
TIRUNELVELI,0,598.77,0,16.15023914
TIRUNELVELI,0,577.53,0,15.57736525
TIRUNELVELI,0,571.72,0,15.42051362
TIRUNELVELI,0,572.22,0,15.43415046
TIRUNELVELI,0.25,1345.98,1.92,36.30413248
TIRUNELVELI,0.38,1382.73,3.22,37.29538498
TIRUNELVELI,0.3,1240.96,2.17,33.47150745
TIRUNELVELI,0.05,1127.05,0.45,30.39918016
TIRUNELVELI,0.1,1185.49,0.79,31.97536567
TIRUNELVELI,0.04,1097.27,0.39,29.59585691
TIRUNELVELI,0.05,1118.31,0.44,30.16349064
TIRUNELVELI,0.04,1074.29,0.35,28.97612027
TIRUNELVELI,0.04,1089.45,0.37,29.38489148
TIRUNELVELI,0.05,1109.92,0.43,29.93712247
TIRUNELVELI,0.03,1113.15,0.33,30.02432325
TIRUNELVELI,0.04,1128.66,0.38,30.44251205
TIRUNELVELI,0.02,1061.37,0.26,28.62759022
TIRUNELVELI,0.03,1088.97,0.32,29.37201193
TIRUNELVELI,0.05,1139.66,0.44,30.73928378
TIRUNELVELI,0.03,1066.65,0.32,28.77013609
TIRUNELVELI,0.02,1006.78,0.22,27.15527722
TIRUNELVELI,0.02,1024.71,0.25,27.63885335
TIRUNELVELI,0.03,1047.14,0.3,28.24368734
TIRUNELVELI,0.04,1081.25,0.39,29.16370226
TIRUNELVELI,0.05,1119.38,0.51,30.19237467
TIRUNELVELI,0.11,1193.71,0.97,32.19703094
TIRUNELVELI,0.04,1059.92,0.4,28.588628
TIRUNELVELI,0.02,906.3,0.23,24.44512378
TIRUNELVELI,0.03,913.35,0.29,24.6351862
TIRUNELVELI,0.06,924.06,0.49,24.92397398
TIRUNELVELI,0,734.14,0,19.80154824
TIRUNELVELI,0,743.26,0,20.04756074
TIRUNELVELI,0,753.55,0,20.32505907
TIRUNELVELI,0,764.7,0,20.62573347
TIRUNELVELI,0.57,1429.2,4.77,38.54876039
TIRUNELVELI,0.64,1465.3,5.44,39.52250026
TIRUNELVELI,0.81,1520.27,6.82,41.00532525
TIRUNELVELI,0.82,1528.96,6.83,41.23948909
TIRUNELVELI,0.34,1346.73,2.91,36.32440462
TIRUNELVELI,0.37,1366.45,3.15,36.85642278
TIRUNELVELI,0.39,1361.46,3.3,36.72179508
TIRUNELVELI,0.43,1384.16,3.63,37.33399582
TIRUNELVELI,0.44,1396.7,3.75,37.67236143
TIRUNELVELI,0.53,1438.61,4.5,38.80267098
TIRUNELVELI,0.48,1397.48,4.17,37.69317631
TIRUNELVELI,0.43,1393.41,3.86,37.5836373
TIRUNELVELI,0,74.38,0,2.006099747
TIRUNELVELI,0,63.53,0,1.713496484
TIRUNELVELI,0.31,1353.47,2.66,36.50612748
TIRUNELVELI,0.39,1400.4,3.27,37.77201626
TIRUNELVELI,0.51,1463.22,4.28,39.46647733
TIRUNELVELI,0.43,1424.91,3.49,38.43307296
TIRUNELVELI,0.42,1430.46,3.57,38.5828859
TIRUNELVELI,0.29,1362.12,2.49,36.7394605
TIRUNELVELI,0.34,1406.67,2.84,37.94114301
TIRUNELVELI,0.36,1411.74,2.89,38.07786606
TIRUNELVELI,0.45,1445.03,3.69,38.97595415
TIRUNELVELI,0.35,1379.78,2.82,37.21597978
TIRUNELVELI,0.27,1355.29,2.16,36.55531669
TIRUNELVELI,0.29,1329.29,2.32,35.85396624
TIRUNELVELI,0.2,1258.07,1.62,33.93302664
TIRUNELVELI,0.14,1227.93,1.22,33.12002738
TIRUNELVELI,0.2,1283.25,1.62,34.61236528
TIRUNELVELI,0.32,1356.04,2.57,36.57566598
TIRUNELVELI,0.16,1265.33,1.25,34.12877251
TIRUNELVELI,0.25,1200.8,2.27,32.38830793
TIRUNELVELI,0.3,1241.6,2.72,33.48871562
TIRUNELVELI,0.36,1285.86,3.2,34.68256811
TIRUNELVELI,0.44,1340.69,3.82,36.16142917
TIRUNELVELI,0.36,1342.94,2.94,36.22217035
TIRUNELVELI,0.16,1193.64,1.41,32.19532493
TIRUNELVELI,0.18,1198.49,1.58,32.32601027
TIRUNELVELI,0.23,1232.07,1.92,33.23178449
TIRUNELVELI,0.06,977.77,0.58,26.37263148
TIRUNELVELI,0.07,999.34,0.65,26.95465891
TIRUNELVELI,0.07,1020.06,0.72,27.51326191
TIRUNELVELI,0.09,1046.66,0.86,28.23088054
TIRUNELVELI,0.11,1074.7,1.02,28.98711007
TIRUNELVELI,0.12,1104.44,1.14,29.78941648
TIRUNELVELI,0.14,1136.66,1.28,30.65841327
TIRUNELVELI,0.15,1161.21,1.41,31.32051179
TIRUNELVELI,0.19,1205.81,1.69,32.52363045
TIRUNELVELI,0.24,1250.64,2.11,33.73265866
TIRUNELVELI,0.19,1175.88,1.66,31.716235
TIRUNELVELI,0.17,1181.34,1.54,31.86345066
TIRUNELVELI,0.2,1220.29,1.81,32.91405359
TIRUNELVELI,0.51,1348.45,4.4,36.37091632
TIRUNELVELI,0.16,1182.87,1.49,31.90474266
TIRUNELVELI,0.16,1197.23,1.44,32.29200178
TIRUNELVELI,0.18,1224.22,1.58,33.02009484
TIRUNELVELI,0.26,1275.81,2.19,34.4115154
TIRUNELVELI,0.37,1336.2,3.18,36.04039333
TIRUNELVELI,0.48,1385.11,4.05,37.3595976
TIRUNELVELI,0.58,1243.73,4.68,33.54630031
TIRUNELVELI,0.61,1269.56,4.9,34.24303153
TIRUNELVELI,0.71,1341.36,5.64,36.17954661
TIRUNELVELI,0.69,1330.25,5.52,35.88001451
TIRUNELVELI,0.39,1130.59,3.38,30.49456475
TIRUNELVELI,0.16,1148.96,1.45,30.99007608
TIRUNELVELI,0.21,1194.37,1.85,32.21506534
TIRUNELVELI,0.29,1249.97,2.38,33.71463047
TIRUNELVELI,0.37,1306.93,2.98,35.25093095
TIRUNELVELI,0.4,1338.57,3.34,36.10443247
TIRUNELVELI,0.38,1353.04,3.3,36.49453382
TIRUNELVELI,0.48,1408.4,4.04,37.9876986
TIRUNELVELI,0.5,1424.08,4.22,38.41088542
TIRUNELVELI,0.2,1187.78,1.83,32.0371158
TIRUNELVELI,0.33,1270.44,2.82,34.26685412
TIRUNELVELI,0.31,1262.03,2.64,34.0399768
TIRUNELVELI,0.51,1246.23,4,33.61369873
TIRUNELVELI,0.4,1201.01,3.27,32.39410277
TIRUNELVELI,0.41,1194.45,3.31,32.21717677
TIRUNELVELI,0.46,1234.49,3.68,33.29694833
TIRUNELVELI,0.52,1267.23,4.19,34.18021642
TIRUNELVELI,0.68,1356.83,5.42,36.59688662
TIRUNELVELI,0.45,1249.92,3.75,33.71321382
TIRUNELVELI,0.41,1242.4,3.47,33.51037334
TIRUNELVELI,0.29,1164.87,2.72,31.41930934
TIRUNELVELI,0.33,1206.12,3.01,32.5318878
TIRUNELVELI,0.37,1214.33,3.39,32.75323721
TIRUNELVELI,0.45,1275.59,4.02,34.40551476
TIRUNELVELI,0.48,1234.13,4.26,33.28723338
TIRUNELVELI,0.59,1294.29,5.16,34.91000363
TIRUNELVELI,0.72,1366.75,6.16,36.86432661
TIRUNELVELI,0.75,1401.93,6.4,37.81319281
TIRUNELVELI,0.57,1276.89,5.06,34.4407278
TIRUNELVELI,0.46,1191.64,4,32.14128722
TIRUNELVELI,0.5,1198.36,4.33,32.32268396
TIRUNELVELI,0.6,1251.63,5.08,33.75942459
TIRUNELVELI,0.72,1314.91,6.02,35.46619422
TIRUNELVELI,0.86,1386.78,7.16,37.40478895
TIRUNELVELI,1.08,1495.58,8.99,40.33927497
TIRUNELVELI,0.78,1371.97,6.32,37.00520308
TIRUNELVELI,0.59,1229.44,4.83,33.16085349
TIRUNELVELI,0.62,1258.44,5.12,33.94299316
TIRUNELVELI,0.62,1257.94,5.1,33.92948164
TIRUNELVELI,0.66,1291.11,5.34,34.82437046
TIRUNELVELI,0.55,1183.97,4.43,31.93435966
TIRUNELVELI,0.54,1197.58,4.4,32.30150215
TIRUNELVELI,0.54,1207.81,4.38,32.57740165
TIRUNELVELI,0.44,1176.89,3.79,31.74346772
TIRUNELVELI,0.51,1224.07,4.36,33.016139
TIRUNELVELI,0.58,1271.32,4.89,34.29055769
TIRUNELVELI,0.61,1310.3,5.12,35.3417893
TIRUNELVELI,0.66,1362.1,5.52,36.73899616
TIRUNELVELI,0.32,1117.09,2.81,30.13050044
TIRUNELVELI,0.32,1117.16,2.78,30.13243065
TIRUNELVELI,0.37,1158.28,3.16,31.24142429
TIRUNELVELI,0.44,1205.44,3.68,32.51355092
TIRUNELVELI,0.5,1254.08,4.19,33.82552588
TIRUNELVELI,0.56,1306.65,4.73,35.24348878
TIRUNELVELI,0.53,1270.65,4.39,34.27242317
TIRUNELVELI,0.52,1251.36,4.29,33.75219833
TIRUNELVELI,0.61,1311.85,4.94,35.3836591
TIRUNELVELI,0.55,1267.01,4.51,34.17407416
TIRUNELVELI,0.53,1237.05,4.32,33.36610335
TIRUNELVELI,0.58,1286.12,4.72,34.68952992
TIRUNELVELI,0.68,1355.02,5.58,36.54806813
TIRUNELVELI,0.74,1401.39,6.06,37.79880224
TIRUNELVELI,0.64,1321.94,5.24,35.65584595
TIRUNELVELI,0.73,1377.07,5.98,37.14286973
TIRUNELVELI,0.98,1497.17,8.03,40.38221157
TIRUNELVELI,0.65,1312.41,5,35.39886655
TIRUPPUR,0,369.66,0,13.25035804
TIRUPPUR,0,370.93,0,13.29605156
TIRUPPUR,0,372.29,0,13.34471496
TIRUPPUR,0,373.97,0,13.40497563
TIRUPPUR,0,375.16,0,13.44766419
TIRUPPUR,0,376.88,0,13.50924645
TIRUPPUR,0,378.21,0,13.55677167
TIRUPPUR,0,380.21,0,13.62862938
TIRUPPUR,0,382.25,0,13.70187936
TIRUPPUR,0,384.91,0,13.79719809
TIRUPPUR,0,386.12,0,13.84059132
TIRUPPUR,0,388.62,0,13.92990708
TIRUPPUR,0,389.22,0,13.95139186
TIRUPPUR,0,388.57,0,13.92808354
TIRUPPUR,0,392.04,0,14.05260865
TIRUPPUR,0,395.08,0,14.16166861
TIRUPPUR,0,398.15,0,14.27165495
TIRUPPUR,0,400.32,0,14.34943461
TIRUPPUR,0,403.87,0,14.47666738
TIRUPPUR,0,409.06,0,14.66271837
TIRUPPUR,0,413.22,0,14.81192294
TIRUPPUR,0,417.42,0,14.96221186
TIRUPPUR,0,421.92,0,15.12364965
TIRUPPUR,0,426.67,0,15.29408014
TIRUPPUR,0,431.73,0,15.47534235
TIRUPPUR,5,393.51,31.68,14.10539947
TIRUPPUR,5.03,412.23,31.88,14.77624562
TIRUPPUR,5.06,432.8,32.1,15.51354002
TIRUPPUR,5.09,445.23,32.29,15.95935181
TIRUPPUR,5.12,452.89,32.47,16.2338405
TIRUPPUR,5.16,474.9,32.69,17.02284175
TIRUPPUR,0,355.8,0,12.7534796
TIRUPPUR,0,355.9,0,12.75710547
TIRUPPUR,0,356.09,0,12.76386475
TIRUPPUR,0,356.3,0,12.77137053
TIRUPPUR,0,356.53,0,12.77969868
TIRUPPUR,0,356.79,0,12.78917045
TIRUPPUR,0,356.96,0,12.79530962
TIRUPPUR,0,356.91,0,12.79346715
TIRUPPUR,0,357.15,0,12.80191242
TIRUPPUR,0,357.4,0,12.81084828
TIRUPPUR,0,357.66,0,12.82038611
TIRUPPUR,0,358.14,0,12.83755141
TIRUPPUR,0,358.58,0,12.85319364
TIRUPPUR,0,358.92,0,12.8655886
TIRUPPUR,0,359.37,0,12.8817325
TIRUPPUR,0,359.86,0,12.89911246
TIRUPPUR,0,360.31,0,12.91519649
TIRUPPUR,0,360.61,0,12.92613551
TIRUPPUR,0,361.15,0,12.94540033
TIRUPPUR,0,361.61,0,12.96201394
TIRUPPUR,0,362.21,0,12.98351122
TIRUPPUR,0,363.6,0,13.03336564
TIRUPPUR,0,364.11,0,13.05160988
TIRUPPUR,0,364.58,0,13.06848462
TIRUPPUR,0,364.96,0,13.08201771
TIRUPPUR,0,367.97,0,13.18972257
TIRUPPUR,0,366.66,0,13.14275699
TIRUPPUR,0,367.58,0,13.17581225
TIRUPPUR,0,368.58,0,13.21187401
TIRUPPUR,0,524.79,0,18.81118875
TIRUPPUR,0,532.77,0,19.09712482
TIRUPPUR,0,541.38,0,19.40584789
TIRUPPUR,0,550.72,0,19.74047682
TIRUPPUR,0,560.29,0,20.08340132
TIRUPPUR,0,571.07,0,20.46988119
TIRUPPUR,0,582.96,0,20.89618199
TIRUPPUR,0,592.42,0,21.23522613
TIRUPPUR,0,609.08,0,21.8324666
TIRUPPUR,0,554.34,0,19.87020814
TIRUPPUR,0,553.36,0,19.83497934
TIRUPPUR,0,503.8,0,18.05865631
TIRUPPUR,0,495.34,0,17.75557529
TIRUPPUR,0,494.89,0,17.73917337
TIRUPPUR,0,502.03,0,17.9951199
TIRUPPUR,0,509.69,0,18.26982197
TIRUPPUR,0,517.89,0,18.56370276
TIRUPPUR,0,526.95,0,18.88843216
TIRUPPUR,0,534.52,0,19.15968956
TIRUPPUR,0.02,547.31,0.16,19.61825015
TIRUPPUR,0,441.52,0,15.82624278
TIRUPPUR,0,441.98,0,15.84260784
TIRUPPUR,0,445.08,0,15.95374099
TIRUPPUR,0,380.4,0,13.63543581
TIRUPPUR,0,382.62,0,13.71515274
TIRUPPUR,0,384.97,0,13.79923936
TIRUPPUR,0,356.14,0,12.76566509
TIRUPPUR,0,356.54,0,12.78017188
TIRUPPUR,0,357.08,0,12.79948112
TIRUPPUR,0,363.61,0,13.03348053
TIRUPPUR,0,355.69,0,12.74952812
TIRUPPUR,0.05,823.6,0.4,29.52202897
TIRUPPUR,0.05,839.73,0.38,30.09988524
TIRUPPUR,0.04,833.15,0.27,29.86402534
TIRUPPUR,0.06,877.77,0.38,31.46368132
TIRUPPUR,0.11,898.71,0.74,32.21400738
TIRUPPUR,0.05,820.75,0.32,29.41952529
TIRUPPUR,0.03,760.08,0.23,27.24492602
TIRUPPUR,0,676,0,24.23132707
TIRUPPUR,0,691.91,0,24.80134536
TIRUPPUR,0,704,0,25.23487672
TIRUPPUR,0,692.88,0,24.83629252
TIRUPPUR,0,709.58,0,25.43468518
TIRUPPUR,0,717.51,0,25.71912435
TIRUPPUR,0,713.87,0,25.58852706
TIRUPPUR,0,727.22,0,26.06718882
TIRUPPUR,0,739.04,0,26.49094202
TIRUPPUR,0,751.92,0,26.95233228
TIRUPPUR,0,766.71,0,27.48279986
TIRUPPUR,0,786.16,0,28.17982528
TIRUPPUR,0,815.14,0,29.21860775
TIRUPPUR,0,852.68,0,30.56410992
TIRUPPUR,0.33,916.22,1.89,32.84189398
TIRUPPUR,0.34,886.33,1.84,31.77046588
TIRUPPUR,0.01,788.05,0.11,28.24759775
TIRUPPUR,0.04,742.89,0.34,26.62876069
TIRUPPUR,0.11,651.84,0.77,23.36506731
TIRUPPUR,0,497.71,0,17.84028978
TIRUPPUR,0,503.8,0,18.0586738
TIRUPPUR,0,510.17,0,18.28704312
TIRUPPUR,0,517.38,0,18.54557368
TIRUPPUR,1.23,1011.5,7.4,36.25720947
TIRUPPUR,1.4,1040.95,8.44,37.31270611
TIRUPPUR,1.49,1063.22,8.96,38.11095688
TIRUPPUR,2.06,1130.87,12.23,40.53593418
TIRUPPUR,1,990.6,6.14,35.50806119
TIRUPPUR,0.9,983.89,5.58,35.26743804
TIRUPPUR,0.46,908.66,3.11,32.57091983
TIRUPPUR,0.29,889.02,2.2,31.86670731
TIRUPPUR,0.26,863.01,1.98,30.93433245
TIRUPPUR,0.26,871.18,2.01,31.22732035
TIRUPPUR,0.31,902.21,2.32,32.33946843
TIRUPPUR,0.24,863.75,1.91,30.96103816
TIRUPPUR,0,0,0,0
TIRUPPUR,0,0,0,0
TIRUPPUR,0.25,823.98,2,29.53552458
TIRUPPUR,0.23,815.83,1.85,29.24316353
TIRUPPUR,0.27,845.3,2.16,30.2995334
TIRUPPUR,0.3,857.73,2.3,30.7450692
TIRUPPUR,0.24,849.67,1.94,30.45643031
TIRUPPUR,0.18,827.36,1.58,29.65670079
TIRUPPUR,0.2,861.19,1.74,30.86917374
TIRUPPUR,0.2,836.46,1.67,29.98265902
TIRUPPUR,0.18,826.7,1.59,29.63299873
TIRUPPUR,0.19,849.45,1.66,30.44851094
TIRUPPUR,0.2,868.92,1.67,31.14617608
TIRUPPUR,0.17,817.61,1.48,29.30721616
TIRUPPUR,0.12,789.82,1.07,28.31100892
TIRUPPUR,0.13,807.9,1.12,28.95897656
TIRUPPUR,0.15,842.86,1.32,30.2123055
TIRUPPUR,0.59,914.46,3.81,32.77858055
TIRUPPUR,0.04,800.88,0.31,28.70761391
TIRUPPUR,0.75,961.8,4.54,34.47577611
TIRUPPUR,0.8,937.22,4.9,33.59465361
TIRUPPUR,1,983.72,6.13,35.26131217
TIRUPPUR,1.43,1044.98,8.6,37.45725344
TIRUPPUR,0.68,970.61,4.37,34.79133023
TIRUPPUR,0.22,853.6,1.58,30.59731876
TIRUPPUR,0.15,821.58,1.13,29.44962499
TIRUPPUR,0.22,850.78,1.59,30.49598907
TIRUPPUR,0.01,757.76,0.07,27.16194582
TIRUPPUR,0.01,766,0.1,27.45727279
TIRUPPUR,0.03,792.76,0.19,28.41639117
TIRUPPUR,0.03,804.8,0.24,28.84798613
TIRUPPUR,0.08,825.78,0.57,29.60002958
TIRUPPUR,0.15,842.57,0.98,30.20198975
TIRUPPUR,0.3,881.79,1.91,31.6078425
TIRUPPUR,0.35,898.92,2.24,32.22163599
TIRUPPUR,0.53,931.88,3.27,33.40319628
TIRUPPUR,0.77,972.27,4.67,34.85101491
TIRUPPUR,0.63,922.02,3.84,33.04957752
TIRUPPUR,0.61,905.17,3.75,32.44557441
TIRUPPUR,0.82,940.35,4.97,33.70678233
TIRUPPUR,0.99,966.9,5.99,34.65840524
TIRUPPUR,1.2,1001.66,7.24,35.90428751
TIRUPPUR,0.94,955.99,5.63,34.26721399
TIRUPPUR,0.94,954.72,5.64,34.22184762
TIRUPPUR,1.07,984.1,6.44,35.27502579
TIRUPPUR,1.39,1033.05,8.39,37.02952144
TIRUPPUR,1.45,1046.25,8.69,37.5027343
TIRUPPUR,3.05,1158.76,18.78,41.53561346
TIRUPPUR,2.93,1142.48,18.01,40.95214038
TIRUPPUR,3.56,1198.42,21.76,42.95714915
TIRUPPUR,3.5,1196.16,21.32,42.87610209
TIRUPPUR,2.51,1102.26,15.46,39.51032304
TIRUPPUR,2.1,1104.93,12.22,39.60627411
TIRUPPUR,2.78,1167.91,16.24,41.8637302
TIRUPPUR,2.91,1176.83,17.01,42.18323933
TIRUPPUR,2.93,1189.06,17.12,42.62186447
TIRUPPUR,1.46,1036.06,8.6,37.1376431
TIRUPPUR,1.95,1082.04,11.39,38.78554779
TIRUPPUR,2.52,1142.7,14.77,40.95987132
TIRUPPUR,2.57,1149.05,15.08,41.187592
TIRUPPUR,1.17,1023.33,7.13,36.68119341
TIRUPPUR,1.27,1046.95,7.75,37.52781763
TIRUPPUR,0.97,1005.43,5.99,36.03946041
TIRUPPUR,0.92,1000.56,6.12,35.86509906
TIRUPPUR,0.32,861.86,2.65,30.89311554
TIRUPPUR,0.32,835.21,2.65,29.93797385
TIRUPPUR,0.33,858.1,2.73,30.75844555
TIRUPPUR,0.38,907.63,3.03,32.53395032
TIRUPPUR,0.56,958.29,4.06,34.34974822
TIRUPPUR,0.45,927.57,3.45,33.24873281
TIRUPPUR,0.65,959.82,4.54,34.40468546
TIRUPPUR,0.36,903.16,2.94,32.37365278
TIRUPPUR,0.3,848.14,2.6,30.4013351
TIRUPPUR,0.31,825.93,2.65,29.60528795
TIRUPPUR,0.31,859.96,2.64,30.82513463
TIRUPPUR,0.32,783.64,2.69,28.08939101
TIRUPPUR,0.33,807.3,2.83,28.93759538
TIRUPPUR,0.36,841.29,3.01,30.15579539
TIRUPPUR,0.38,884.91,3.19,31.71935985
TIRUPPUR,0.41,887.72,3.35,31.82017219
TIRUPPUR,0.5,921.48,3.96,33.03034956
TIRUPPUR,0.72,935.03,5.25,33.51602665
TIRUPPUR,1.43,1005.86,9.32,36.05482748
TIRUPPUR,2.1,1068.75,13.2,38.30938398
TIRUPPUR,2.91,1137.09,17.99,40.7587865
TIRUPPUR,3.58,1199.78,21.91,43.0058325
TIRUPPUR,3.32,1183.27,20.41,42.41420316
TIRUPPUR,2.26,1079.5,14.37,38.69473937
TIRUPPUR,2.73,1126.06,17.09,40.36342828
TIRUPPUR,3.06,1152.51,18.95,41.31146667
TIRUPPUR,3.3,1178.93,20.33,42.25866802
TIRUPPUR,2.65,1118.56,16.53,40.09464615
TIRUPPUR,2.77,1134.34,17.22,40.66047038
TIRUPPUR,3.12,1161.69,19.25,41.64069141
TIRUPPUR,0.43,882.42,3.48,31.630293
TIRUPPUR,0.72,940.12,5.2,33.69850163
TIRUPPUR,1.25,996.38,8.24,35.71520473
TIRUPPUR,1.7,1039.41,10.79,37.25746826
TIRUPPUR,1.94,1069.8,12.19,38.34672512
TIRUPPUR,0.54,923.48,4.19,33.10202579
TIRUPPUR,0.92,964.52,6.43,34.57322043
TIRUPPUR,1.59,1027.87,10.29,36.84403839
TIRUPPUR,2.16,1076.05,13.61,38.57078143
TIRUPPUR,2.91,1143.4,17.98,40.98503399
TIRUPPUR,3.56,1202.4,21.84,43.09984345
TIRUPPUR,2.93,1134.97,18.1,40.68291941
TIRUPPUR,2.86,1126.96,17.64,40.39593199
TIRUPPUR,3.35,1168.29,20.44,41.87741068
TIRUPPUR,3.61,1205.04,22.13,43.19458347
TIRUPPUR,2.96,1145.66,18.28,41.06601204
TIRUPPUR,2.62,1118.06,16.31,40.07685218
TIRUPPUR,3.35,1186.59,20.68,42.53319531
TIRUPPUR,2.58,1122.68,16.17,40.24220357
TIRUPPUR,2.92,1154.88,18.08,41.39640179
TIRUPPUR,2.8,1148.68,17.16,41.17417544
TIRUPPUR,2.2,1105.01,13.58,39.60914185
TIRUPPUR,1.54,1059.97,9.78,37.994669
